2280,253665000,-2095.7481229996683,-473.6744180000727,0.3,67.7
2301,253665000,-2091.9693969997325,-471.8961940000216,0.5,64.8
2320,253665000,-2086.4124469995477,-468.11746800008564,0.7,66.9
2361,253665000,-2071.6309600005416,-462.5605179999999,0.6,69.9
2401,253665000,-2056.8494729999566,-464.44988100006657,1.6,118.0
2425,253665000,-2027.1753600006455,-477.4531440000086,3.4,113.2
2467,253665000,-1940.1535229992412,-501.45916800000794,4.3,98.2
2487,253665000,-1897.4761469995933,-501.45916800000794,4.2,82.3
2494,253665000,-1882.6946600005872,-497.79158100008755,4.3,79.6
2507,253665000,-1853.020546999697,-492.2346310000018,4.6,77.5
2514,253665000,-1838.2390600006909,-488.5670440000814,4.7,73.1
2527,253665000,-1806.786722999552,-475.56378100004065,5.1,65.4
2534,253665000,-1790.115873000578,-466.3392440000345,5.2,63.2
2541,253665000,-1771.5556600000566,-458.8929310000795,5.3,62.9
2581,253665000,-1678.9768730000474,-401.4340680000436,5.3,55.2
2621,253665000,-1591.8438970005031,-331.0830810000812,5.8,47.2
2661,253665000,-1490.0405730000928,-225.5010310000312,8.5,40.4
2773,253665000,-1149.1772599999276,385.76346899992615,14.4,20.2
2781,253665000,-1128.8388230007372,443.222331999962,14.5,17.6
2785,253665000,-1121.3925100005847,465.45013199991024,14.7,17.6
2801,253665000,-1089.9401729994458,583.9243059999856,14.9,14.2
2833,253665000,-1051.0415229997338,832.2088319999439,15.2,3.5
2836,253665000,-1049.152159999766,854.4366319999908,15.3,3.5
2841,253665000,-1047.262796999798,893.3352819999989,15.1,0.9
2845,253665000,-1047.262796999798,924.7876189999532,15.2,0.1
2861,253665000,-1052.8197469999825,1045.1511559999965,15.3,356.4
2865,253665000,-1054.7091099999504,1085.9391689999725,15.3,355.8
2977,253665000,-1288.1010099998014,1967.6048559999194,16.0,336.8
2988,253665000,-1325.1102969995454,2052.8484689999896,16.0,336.8
3121,253665000,-1830.7927470005384,3030.8716689999806,16.0,325.6
3168,253665000,-2075.2985470007584,3338.393281999927,16.0,317.3
3301,253665000,-2823.708573000143,4158.932518999918,16.3,317.2
3312,253665000,-2888.50260999923,4225.61591899996,16.3,316.5
3324,253665000,-2960.742960000049,4299.7456319999565,16.1,314.2
3337,253665000,-3036.6508969995048,4377.542931999973,16.2,315.1
3468,253665000,-3801.7317729994434,5177.7437319999835,16.3,318.8
12169,253665000,-8312.085809999226,12177.611368999986,13.3,149.8
12389,253665000,-7567.454509999776,10855.057269000006,13.5,154.1
12709,253665000,-6483.84926000013,8915.681718999986,13.4,148.5
12789,253665000,-6200.444810000198,8432.227068999928,13.4,149.5
12809,253665000,-6131.872046999596,8313.641755999935,13.5,148.4
13068,253665000,-5198.304447000192,6763.252705999996,13.6,145.9
13088,253665000,-5122.396510000736,6648.44611899994,13.5,146.5
13108,253665000,-5039.042259999549,6533.639531999982,13.4,143.7
13128,253665000,-4955.688009999941,6420.611168999977,13.5,142.6
13168,253665000,-4785.311923000507,6200.22253199997,13.4,143.2
13548,253665000,-2986.638346999424,4290.409955999935,13.4,132.6
13829,253665000,-1578.9517729998856,2930.8465689999175,13.5,143.8
13835,253665000,-1556.723973000727,2895.6155059999282,13.3,150.1
13842,253665000,-1532.6068100000211,2853.049269,13.3,151.4
13862,253665000,-1469.5909969996035,2730.7963689999888,13.2,152.3
13869,253665000,-1445.5849730001964,2690.008355999914,13.1,152.1
13875,253665000,-1425.1353969997072,2654.8884319999406,13.2,149.2
13929,253665000,-1265.8732100006428,2330.695968999934,13.2,162.3
13942,253665000,-1239.9778229996884,2245.452355999963,13.0,164.3
13969,253665000,-1204.746760000193,2067.6299559999825,12.9,170.4
13989,253665000,-1186.1865469996717,1930.5955689999782,13.0,170.9
14029,253665000,-1163.958747000513,1669.4189189999945,13.1,177.5
14049,253665000,-1158.4017970003288,1532.3845319999903,13.1,179.5
14069,253665000,-1154.7342100001122,1399.0177320000048,12.6,179.8
14089,253665000,-1158.4017970003288,1271.2078820000065,12.1,183.4
14108,253665000,-1165.848110000481,1154.5119319999824,11.7,185.5
14129,253665000,-1180.6295969994871,1034.0372559999237,11.5,187.6
14149,253665000,-1202.857397000225,913.6737189999791,11.2,191.9
14209,253665000,-1271.430159999248,582.1460819999344,10.4,191.5
14228,253665000,-1293.657959999986,483.8992059999225,10.0,193.0
14249,253665000,-1323.3320729992968,389.4310559999453,9.4,200.3
14258,253665000,-1340.0029229998502,348.7541819999848,9.1,204.3
14269,253665000,-1364.0089469992572,302.40921899992304,8.7,209.8
14275,253665000,-1377.0122099995942,280.1814189999748,8.5,212.2
14315,253665000,-1486.2618470001569,163.48546899995065,6.9,231.1
14329,253665000,-1523.3822729996202,133.81135599994874,6.4,234.5
14335,253665000,-1538.1637600002057,122.69745599997464,6.3,235.4
14355,253665000,-1591.8438970005031,91.24511899992159,5.6,241.6
14369,253665000,-1627.0749599999986,72.6849059999925,5.2,242.2
14389,253665000,-1669.641196999927,48.67888199999316,4.8,242.1
14429,253665000,-1749.3278599993187,6.001505999950477,4.1,240.2
14449,253665000,-1786.337147000642,-14.336931000029761,3.9,239.6
14509,253665000,-1880.8052970006192,-73.57401800001806,3.5,235.7
14649,253665000,-2045.7355729995875,-214.38713100005708,2.6,220.9
14668,253665000,-2060.517060000173,-232.9473440000849,2.5,219.4
14809,253665000,-2160.5421600003347,-368.09236800002265,2.0,210.6
14929,253665000,-2171.6560600007033,-421.8836440000394,0.2,61.1
14968,253665000,-2169.7666970007353,-416.3266940000524,0.5,359.6
14989,253665000,-2169.7666970007353,-410.7697440000653,0.4,5.0
15008,253665000,-2169.7666970007353,-406.9910180000307,0.3,350.2
15068,253665000,-2169.7666970007353,-397.76648100002456,0.4,341.9
15088,253665000,-2171.6560600007033,-394.09889400000543,0.3,344.6
15229,253665000,-2177.2130099993087,-371.87109400005727,0.3,352.8
15248,253665000,-2177.2130099993087,-369.9817310000893,0.3,4.3
15309,253665000,-2175.323646999341,-358.8678310000165,0.3,6.6
15349,253665000,-2173.5454230006717,-353.31088100002944,0.3,17.0
15369,253665000,-2173.5454230006717,-349.64329400001037,0.3,21.7
15388,253665000,-2171.6560600007033,-345.8645680000744,0.4,30.3
15409,253665000,-2171.6560600007033,-344.0863440000233,0.3,23.8
15429,253665000,-2171.6560600007033,-340.3076180000874,0.3,349.2
15448,253665000,-2171.6560600007033,-336.6400310000683,0.3,350.8
15508,253665000,-2166.099110000519,-331.0830810000812,0.3,47.6
15529,253665000,-2164.209747000551,-329.1937180000146,0.2,89.6
15549,253665000,-2162.4315230003026,-327.41549400006215,0.1,48.5
15568,253665000,-2162.4315230003026,-327.41549400006215,0.1,109.5
15589,253665000,-2158.6527970003667,-329.1937180000146,0.4,111.6
15609,253665000,-2154.98521000015,-329.1937180000146,0.3,97.5
15628,253665000,-2153.095847000182,-331.0830810000812,0.3,127.4
15649,253665000,-2149.4282599999656,-332.9724440000492,0.3,117.9
15955,253665000,-2095.7481229996683,-319.96918100000846,1.3,73.2
15989,253665000,-2071.6309600005416,-306.9659180000664,1.7,53.5
16001,253665000,-2064.1846470003893,-299.6307440000282,1.7,46.4
16009,253665000,-2060.517060000173,-295.85201799999356,1.7,41.6
16049,253665000,-2043.8462099996195,-269.9566310000263,1.1,29.0
16069,253665000,-2036.399896999467,-262.51031800007127,0.9,58.9
16129,253665000,-2016.0614600002764,-249.61819400004606,0.8,46.1
16149,253665000,-2010.504510000092,-244.061244000059,0.7,42.2
16169,253665000,-2006.8369229998755,-238.50429400007195,0.7,46.3
16189,253665000,-2003.0581969999396,-232.9473440000849,0.6,42.3
16229,253665000,-1991.9442969995707,-223.61166800006322,0.6,42.7
16249,253665000,-1988.2767099993541,-219.94408100004412,0.6,45.4
16289,253665000,-1980.830397000781,-210.71954400003798,0.5,39.1
16388,253665000,-1960.4919600000112,-192.15933100001018,0.5,45.3
16409,253665000,-1958.6025970000433,-188.4917440000898,0.4,31.0
16428,253665000,-1956.8243729997946,-186.60238100002312,0.3,20.6
16508,253665000,-1941.9317469994899,-169.931531000062,0.8,53.5
16529,253665000,-1934.596573000636,-164.37458100007493,1.0,47.1
16608,253665000,-1843.796009999296,-71.79579400006563,6.8,42.1
16628,253665000,-1788.22651000061,-12.447568000061803,9.0,41.2
16648,253665000,-1717.8755229997591,63.46036899998635,10.7,43.2
16669,253665000,-1630.742547000215,156.03915599999564,12.2,41.8
16721,253665000,-1397.350647000364,426.5514820000009,14.3,40.1
16729,253665000,-1352.8950470004677,478.34225599993545,14.6,39.5
16733,253665000,-1338.1135599998822,496.9024689999633,14.6,39.4
16764,253665000,-1199.1898100000085,702.5096189999776,15.1,30.4
16768,253665000,-1188.0759099996396,721.0698320000055,15.0,28.6
16772,253665000,-1173.2944230006335,748.8545819999407,15.2,27.7
16777,253665000,-1154.7342100001122,783.9745059999142,15.1,25.7
16781,253665000,-1141.7309469997754,813.648618999916,15.0,24.2
16788,253665000,-1121.3925100005847,863.6611689999969,15.1,21.1
16833,253665000,-1034.37067300076,1198.9675319999776,15.2,6.1
16841,253665000,-1030.5919469992446,1261.872205999985,15.3,2.0
16884,253665000,-1075.0475470007204,1604.6248819999205,15.3,344.3
16916,253665000,-1171.4050600006656,1845.351956000007,15.5,335.4
16984,253665000,-1393.6830600001476,2349.256181999962,15.9,335.0
17057,253665000,-1660.416659999526,2890.0585559999413,16.1,331.8
17177,253665000,-2190.2162729996453,3732.9367319999947,16.1,324.1
17188,253665000,-2249.4533600001273,3814.401618999931,16.1,322.9
17260,253665000,-2632.882910000221,4279.296055999961,16.3,317.6
17273,253665000,-2701.4556729992437,4357.093355999978,16.2,317.3
17284,253665000,-2764.360346999942,4425.666118999987,16.2,316.5
17308,253665000,-2901.505872999567,4568.257455999978,15.8,315.6
17344,253665000,-3094.1097599997383,4759.083119,13.6,312.8
17357,253665000,-3157.125573000156,4816.541981999937,13.2,310.8
17368,253665000,-3216.362660000638,4873.889705999957,13.0,314.2
17380,253665000,-3275.5997469995405,4925.791619000006,12.7,312.6
17393,253665000,-3334.9479729997415,4977.693531999957,12.5,312.0
17417,253665000,-3453.422147000705,5079.496855999972,12.6,310.5
17440,253665000,-3579.4537729999615,5183.300681999971,13.4,307.9
17488,253665000,-3842.408646999404,5416.692581999921,15.0,313.4
17500,253665000,-3905.4244599998215,5485.154205999915,15.1,318.8
17549,253665000,-4144.373309999857,5787.118868999973,15.8,324.6
17825,253665000,-5329.893022999633,7785.731505999982,16.4,329.7
17860,253665000,-5481.708897000124,8043.240568999947,16.3,328.9
18076,253665000,-6369.042672999382,9639.974581999948,16.6,332.1
18113,253665000,-6517.190959999657,9917.822081999991,16.4,331.9
27231,253665000,-5528.053859999988,8924.906255999993,13.3,147.6
27553,253665000,-4357.426773000518,7052.214105999915,13.2,146.7
27992,253665000,-2868.1641730000397,4440.447605999981,13.3,150.9
28012,253665000,-2795.923822999221,4314.52711899995,13.3,151.4
28423,253665000,-1299.2149100001702,1930.5955689999782,13.3,158.3
28522,253665000,-1102.8322970000634,1274.8754689999269,13.4,167.9
29723,253665000,-2121.643510000623,-414.4373310000844,0.3,336.7
29741,253665000,-2123.532873000591,-410.7697440000653,0.4,328.2
29762,253665000,-2123.532873000591,-406.9910180000307,0.4,336.5
29783,253665000,-2125.31109699926,-403.3234310000116,0.3,359.5
29822,253665000,-2123.532873000591,-397.76648100002456,0.3,9.3
29882,253665000,-2125.31109699926,-382.98499400003135,0.7,19.1
29903,253665000,-2121.643510000623,-375.53868100007634,0.7,36.1
30216,253665000,-2153.095847000182,-232.9473440000849,2.2,345.4
30296,253665000,-2104.972660000069,-144.03614399999597,3.3,61.6
30302,253665000,-2097.5263469999168,-140.25741800006006,3.3,65.9
30309,253665000,-2086.4124469995477,-134.70046800007302,3.3,69.3
30315,253665000,-2075.2985470007584,-131.03288100005392,3.2,70.3
30322,253665000,-2064.1846470003893,-127.36529400003484,3.0,73.3
30329,253665000,-2053.07074700002,-123.58656800000021,3.0,74.8
30336,253665000,-2045.7355729995875,-121.80834400004778,2.8,76.1
30489,253665000,-1906.8118229997137,22.672355999911623,4.4,46.4
30495,253665000,-1895.6979229993449,33.786255999984434,4.7,48.5
30523,253665000,-1829.01452300029,82.02058199991545,6.2,56.2
30535,253665000,-1793.7834599992152,104.24838199996236,7.1,58.2
30549,253665000,-1745.6602730006816,132.03313199999633,8.3,60.5
30555,253665000,-1721.5431099999757,144.92525599992283,8.8,61.4
30643,253665000,-1241.756046999937,402.43431899998603,13.8,54.0
30649,253665000,-1206.636123000161,430.21906899992126,13.9,51.4
30658,253665000,-1158.4017970003288,472.78530599994843,14.0,47.5
30662,253665000,-1138.0633599995588,493.2348819999442,14.0,45.0
30670,253665000,-1097.2753469998788,535.8011189999713,14.2,41.1
30698,253665000,-988.0257099993162,708.0665689999647,14.2,24.9
30818,253665000,-1121.3925100005847,1547.1660189999834,14.5,319.9
30830,253665000,-1186.1865469996717,1610.1818320000064,14.6,314.0
30854,253665000,-1323.3320729992968,1713.8745189999897,14.2,304.8
30866,253665000,-1404.7969600005165,1769.4440189999589,14.6,302.2
30870,253665000,-1428.914122999643,1786.11486899992,14.7,303.1
30875,253665000,-1454.8095100005974,1802.78571899998,14.8,302.2
30898,253665000,-1610.4041099994452,1889.807556000002,15.1,296.6
30910,253665000,-1701.2046729992057,1938.0418819999331,15.3,298.6
30922,253665000,-1784.5589230003934,1984.2757059999794,15.4,301.0
30958,253665000,-2012.39387300006,2145.4272559999986,15.4,309.4
31031,253665000,-2384.7095229997844,2589.9832559999495,15.6,327.3
31042,253665000,-2432.8327099998974,2673.337505999953,15.5,331.3
31054,253665000,-2473.620722999577,2751.134805999969,15.7,334.5
31271,253665000,-3036.6508969995048,4442.336968999948,16.0,345.9
31486,253665000,-3592.345897000579,6120.535868999986,15.9,336.0
