ID,Timestamp,MMSI,Latitude,Longitude,Speed,Course,Heading
2854,1668554662,357926000,6.95025,79.836208,1.6,154.6,163
2855,1668554665,253665000,6.9957,79.819817,16.2,316.5,316
2856,1668554675,412472870,6.976313,79.826915,11.3,297.2,296
2857,1668554682,357926000,6.950108,79.836275,1.6,153.0,163
2858,1668554685,419001408,6.954063,79.855128,0.0,271.7,95
2859,1668554689,253665000,6.996983,79.818583,15.8,315.6,315
2860,1668554689,477714100,6.946067,79.837307,0.0,19.1,270
2861,1668554695,417222374,6.95661,79.856128,0.1,14.0,87
2862,1668554702,357926000,6.949973,79.836343,1.5,152.2,164
2863,1668554705,419001408,6.954057,79.855133,0.0,271.7,95
2864,1668554708,419000313,6.954522,79.855728,0.1,75.2,276
2865,1668554716,412472870,6.977303,79.824975,11.4,297.4,296
2866,1668554716,417222374,6.95661,79.85613,0.1,12.7,87
2867,1668554722,357926000,6.949855,79.836415,1.5,151.4,164
2868,1668554724,419001408,6.954052,79.855137,0.0,271.7,95
2869,1668554725,253665000,6.9987,79.81685,13.6,312.8,312
2870,1668554735,417222374,6.95661,79.856133,0.1,4.8,87
2871,1668554738,253665000,6.999217,79.816283,13.2,310.8,312
2872,1668554742,357926000,6.949727,79.836488,1.5,150.5,165
2873,1668554749,253665000,6.999733,79.81575,13.0,314.2,311
2874,1668554753,417222424,6.941872,79.845935,0.0,52.7,195
2875,1668554755,417222374,6.956612,79.856133,0.0,12.8,87
2876,1668554761,253665000,7.0002,79.815217,12.7,312.6,311
2877,1668554762,357926000,6.949608,79.836558,1.4,150.0,166
2878,1668554765,419001408,6.954052,79.855125,0.0,271.7,95
2879,1668554774,253665000,7.000667,79.814683,12.5,312.0,310
2880,1668554774,417222424,6.941883,79.845922,0.0,69.6,195
2881,1668554776,417222374,6.956613,79.856133,0.1,5.7,87
2882,1668554782,357926000,6.949497,79.836627,1.4,149.0,168
2883,1668554784,419001408,6.954067,79.855107,0.0,271.7,95
2884,1668554793,417222424,6.941903,79.845915,0.0,62.3,195
2885,1668554795,417222374,6.956615,79.856135,0.1,9.1,87
2886,1668554798,253665000,7.001583,79.813617,12.6,310.5,309
2887,1668554802,357926000,6.949385,79.836708,1.4,146.0,168
2888,1668554813,417222424,6.941905,79.845938,0.0,65.8,195
2889,1668554815,412472870,6.97976,79.820247,11.5,297.3,296
2890,1668554815,417222374,6.956617,79.856138,0.1,13.8,87
2891,1668554821,253665000,7.002517,79.812483,13.4,307.9,309
2892,1668554822,357926000,6.949282,79.83679,1.2,142.0,169
2893,1668554825,419001408,6.954065,79.855093,0.0,271.7,95
2894,1668554837,417222374,6.956613,79.856137,0.1,11.3,87
2895,1668554842,357926000,6.949202,79.836868,1.1,136.2,170
2896,1668554843,636019054,6.948457,79.778963,0.0,303.8,165
2897,1668554844,419001408,6.954058,79.855098,0.0,271.7,95
2898,1668554853,417222424,6.941875,79.84596,0.0,0.0,195
2899,1668554855,417222374,6.95661,79.856135,0.1,12.7,87
2900,1668554862,357926000,6.949132,79.836952,1.1,130.7,170
2901,1668554864,419001408,6.954075,79.855073,0.0,271.7,95
2902,1668554869,253665000,7.004617,79.810117,15.0,313.4,314
2903,1668554873,417222424,6.941873,79.845917,0.0,31.7,195
2904,1668554875,417222374,6.95661,79.856137,0.1,12.4,87
2905,1668554881,253665000,7.005233,79.80955,15.1,318.8,319
2906,1668554882,357926000,6.949075,79.837042,1.0,124.2,171
2907,1668554885,419001408,6.954063,79.855092,0.0,271.7,95
2908,1668554894,417222424,6.941885,79.845917,0.0,10.1,195
2909,1668554897,417222374,6.956613,79.856135,0.1,11.8,87
2910,1668554904,419001408,6.954062,79.855098,0.0,271.7,95
2911,1668554915,417222374,6.95661,79.856137,0.1,7.5,87
2912,1668554916,412472870,6.982172,79.815562,11.0,298.2,296
2913,1668554924,419001408,6.954062,79.855098,0.0,271.7,95
2914,1668554930,253665000,7.00795,79.8074,15.8,324.6,326
2915,1668554935,417222374,6.956608,79.856138,0.1,8.3,87
2916,1668554935,412472870,6.982652,79.81466,11.0,298.4,296
2917,1668554943,357926000,6.948962,79.837318,0.9,109.8,171
2918,1668554945,419001408,6.954067,79.855107,0.0,271.7,95
2919,1668554962,357926000,6.948932,79.837398,1.0,112.5,172
2920,1668554964,419001408,6.954067,79.855098,0.0,271.7,95
2921,1668554969,538004612,6.940182,79.847103,0.0,331.0,16
2922,1668554975,417222374,6.956607,79.85614,0.1,9.2,87
2923,1668554982,357926000,6.948873,79.837488,1.1,121.8,171
2924,1668554994,455456000,6.957732,79.853692,0.0,24.2,77
2925,1668555005,419001408,6.954062,79.855092,0.0,271.7,95
2926,1668555022,357926000,6.948737,79.837653,1.1,128.1,172
2927,1668555024,419001408,6.954072,79.85509,0.0,271.7,95
2928,1668555035,417222374,6.956612,79.856157,0.0,47.6,87
2929,1668555036,412472870,6.985217,79.81014,11.0,303.3,302
2930,1668555042,357926000,6.948668,79.837742,1.0,128.8,173
2931,1668555044,419001408,6.954072,79.855087,0.0,271.7,95
2932,1668555047,477714100,6.946018,79.837223,0.2,85.5,270
2933,1668555063,357926000,6.948603,79.83781,0.9,128.9,174
2934,1668555064,419001408,6.954072,79.855082,0.0,271.7,95
2935,1668555068,419000313,6.954545,79.85578,0.0,35.3,276
2936,1668555082,357926000,6.94855,79.83788,0.9,128.3,175
2937,1668555084,419001408,6.954073,79.855068,0.0,271.7,95
2938,1668555095,417222374,6.9566,79.856143,0.0,47.6,87
2939,1668555102,357926000,6.948488,79.837958,0.9,127.9,177
2940,1668555104,419001408,6.954058,79.855092,0.0,271.7,95
2941,1668555115,417222374,6.956597,79.856125,0.0,47.6,87
2942,1668555124,419001408,6.954045,79.855098,0.0,271.7,95
2943,1668555132,417222424,6.941915,79.8459,0.0,0.0,195
2944,1668555137,417222374,6.956613,79.856133,0.0,47.6,87
2945,1668555142,357926000,6.94839,79.838095,0.8,127.3,179
2946,1668555144,419001408,6.954068,79.855093,0.0,271.7,95
2947,1668555152,417222424,6.941905,79.84589,0.0,56.4,195
2948,1668555155,417222374,6.956607,79.856125,0.0,47.6,87
2949,1668555162,357874000,7.021047,79.773177,0.8,332.0,131
2950,1668555162,357926000,6.948343,79.838153,0.8,126.9,180
2951,1668555163,219363000,6.958098,79.855407,0.0,277.0,78
2952,1668555165,419001408,6.954023,79.855142,0.0,271.7,95
2953,1668555173,417222424,6.941913,79.8459,0.0,0.0,195
2954,1668555175,417222374,6.9566,79.856138,0.0,47.6,87
2955,1668555184,419001408,6.954072,79.855098,0.0,271.7,95
2956,1668555192,417222424,6.941888,79.845913,0.0,0.0,195
2957,1668555203,636019054,6.94844,79.778898,0.0,75.0,164
2958,1668555204,419001408,6.954085,79.855095,0.0,271.7,95
2959,1668555206,253665000,7.025933,79.796733,16.4,329.7,330
2960,1668555212,417222424,6.941893,79.845898,0.0,0.0,195
2961,1668555215,417222374,6.956573,79.856017,0.0,47.6,87
2962,1668555215,412472870,6.99105,79.80296,11.0,306.6,304
2963,1668555222,357926000,6.948212,79.838298,0.5,134.4,183
2964,1668555225,419001408,6.95408,79.855075,0.0,271.7,95
2965,1668555232,417222424,6.941915,79.845908,0.0,26.8,195
2966,1668555241,253665000,7.02825,79.795367,16.3,328.9,330
2967,1668555243,357926000,6.948155,79.838342,0.6,145.4,183
2968,1668555244,419001408,6.954073,79.855077,0.0,271.7,95
2969,1668555252,417222424,6.941892,79.845918,0.0,0.0,195
2970,1668555262,357926000,6.948092,79.838367,0.7,155.2,183
2971,1668555272,417222424,6.941895,79.845888,0.0,0.0,195
2972,1668555275,417222374,6.956633,79.856118,0.0,47.6,87
2973,1668555282,357926000,6.948017,79.838395,0.7,161.4,182
2974,1668555285,419001408,6.954037,79.855077,0.0,271.7,95
2975,1668555295,417222374,6.956595,79.856092,0.0,47.6,87
2976,1668555303,357926000,6.94794,79.838403,0.7,165.0,181
2977,1668555312,417222424,6.941902,79.845915,0.0,0.0,195
2978,1668555320,357874000,7.021595,79.772997,0.6,340.0,130
2979,1668555322,357926000,6.94788,79.838418,0.6,166.9,181
2980,1668555329,538004612,6.940178,79.847102,0.0,331.0,16
2981,1668555332,417222424,6.941905,79.845885,0.0,19.0,195
2982,1668555335,417222374,6.956598,79.85611,0.0,47.6,87
2983,1668555342,357926000,6.947827,79.83844,0.5,168.0,181
2984,1668555345,419001408,6.953985,79.855143,0.0,271.7,95
2985,1668555352,417222424,6.941883,79.845897,0.0,0.0,195
2986,1668555354,455456000,6.957737,79.853688,0.0,24.2,77
2987,1668555355,417222374,6.956553,79.85612,0.0,47.6,87
2988,1668555363,357926000,6.94779,79.838463,0.2,166.9,181
2989,1668555364,419001408,6.954007,79.855132,0.0,271.7,95
2990,1668555372,417222424,6.941895,79.845898,0.0,0.0,195
2991,1668555376,412472870,6.995645,79.796035,11.1,302.3,301
2992,1668555382,357926000,6.94778,79.838467,0.1,166.5,182
2993,1668555383,419001386,6.94655,79.845917,0.0,310.0,190
2994,1668555384,419001408,6.954007,79.855142,0.0,271.7,95
2995,1668555392,417222424,6.941898,79.84591,0.0,0.0,195
2996,1668555395,417222374,6.956595,79.856145,0.0,47.6,87
2997,1668555402,357926000,6.947775,79.83847,0.0,166.5,184
2998,1668555405,419001408,6.95403,79.855143,0.0,271.7,95
2999,1668555407,477714100,6.946045,79.837353,0.1,176.1,270
3000,1668555409,636022436,6.937765,79.730697,0.1,134.5,162
3001,1668555412,417222424,6.941892,79.84594,0.0,0.0,195
3002,1668555415,417222374,6.9566,79.856163,0.0,47.6,87
3003,1668555422,357926000,6.947775,79.838473,0.0,166.5,185
3004,1668555424,419001408,6.954032,79.855118,0.0,271.7,95
3005,1668555428,419000313,6.954552,79.855735,0.0,25.2,276
3006,1668555453,417222424,6.94191,79.845933,0.0,0.0,195
3007,1668555455,417222374,6.956623,79.856155,0.0,47.6,87
3008,1668555457,253665000,7.042617,79.787383,16.6,332.1,333
3009,1668555463,357926000,6.947768,79.838488,0.0,166.5,186
3010,1668555465,419001408,6.953993,79.855135,0.0,271.7,95
3011,1668555472,417222424,6.941898,79.845912,0.0,0.0,195
3012,1668555482,357926000,6.94776,79.838498,0.1,166.5,186
3013,1668555484,419001408,6.953998,79.855118,0.0,271.7,95
3014,1668555492,417222424,6.941877,79.84591,0.0,0.0,195
3015,1668555494,253665000,7.045117,79.78605,16.4,331.9,333
3016,1668555495,417222374,6.956563,79.856142,0.0,47.6,87
3017,1668555502,357926000,6.947757,79.838522,0.1,166.5,186
3018,1668555513,417222424,6.941885,79.845922,0.0,0.0,195
3019,1668555517,417222374,6.956607,79.856147,0.1,291.0,87
3020,1668555522,357874000,7.021395,79.773707,1.6,116.0,125
3021,1668555523,357926000,6.947748,79.838542,0.1,166.5,186
3022,1668555525,419001408,6.953917,79.855172,0.0,271.7,95
3023,1668555525,219363000,6.958103,79.855387,0.0,277.0,78
3024,1668555532,417222424,6.941892,79.845913,0.0,35.5,195
3025,1668555536,417222374,6.95664,79.856193,0.1,323.6,87
3026,1668555542,357926000,6.947738,79.83856,0.1,166.5,186
3027,1668555544,419001408,6.953978,79.855118,0.0,271.7,95
3028,1668555552,417222424,6.941897,79.845927,0.0,16.2,195
3029,1668555555,417222374,6.956638,79.856158,0.0,320.5,87
3030,1668555560,357874000,7.021272,79.77401,2.0,113.0,126
3031,1668555573,417222424,6.941897,79.845922,0.0,0.0,195
3032,1668555577,417222374,6.956632,79.856145,0.0,320.5,87
3033,1668555583,357926000,6.94772,79.838583,0.1,166.5,187
3034,1668555585,419001408,6.953992,79.855128,0.0,271.7,95
3035,1668555592,417222424,6.941913,79.84593,0.0,0.0,195
3036,1668555596,417222374,6.956623,79.856138,0.0,320.5,87
3037,1668555602,357926000,6.947715,79.83859,0.1,166.5,187
3038,1668555604,419001408,6.954018,79.855113,0.0,271.7,95
3039,1668555612,417222424,6.941908,79.845928,0.0,0.0,195
3040,1668555615,417222374,6.956625,79.856132,0.0,320.5,87
3041,1668555620,357874000,7.020982,79.774575,2.4,117.0,125
3042,1668555622,357926000,6.947718,79.838597,0.1,166.5,187
3043,1668555624,419001408,6.954048,79.855107,0.0,271.7,95
3044,1668555633,417222424,6.9419,79.845903,0.0,13.3,195
3045,1668555637,417222374,6.956628,79.856142,0.0,320.5,87
3046,1668555643,357926000,6.947723,79.838608,0.1,166.5,188
3047,1668555645,419001408,6.954065,79.855083,0.0,271.7,95
3048,1668555652,417222424,6.941908,79.845903,0.0,0.0,195
3049,1668555656,417222374,6.956628,79.856158,0.0,320.5,87
3050,1668555662,357926000,6.947727,79.838623,0.1,166.5,188
3051,1668555664,419001408,6.95408,79.855077,0.0,271.7,95
3052,1668555673,417222424,6.941912,79.845907,0.0,0.0,195
3053,1668555675,417222374,6.956625,79.856157,0.0,320.5,87
3054,1668555680,357874000,7.020612,79.77523,2.8,118.0,125
3055,1668555682,357926000,6.94773,79.838638,0.2,85.8,188
3056,1668555684,419001408,6.954047,79.855118,0.0,271.7,95
3057,1668555689,538004612,6.940188,79.84711,0.0,331.0,16
3058,1668555693,417222424,6.941905,79.845933,0.0,0.0,195
3059,1668555703,357926000,6.947733,79.838662,0.2,85.2,187
3060,1668555705,419001408,6.954023,79.855122,0.0,271.7,95
3061,1668555715,455456000,6.957617,79.853637,0.0,24.2,77
3062,1668555716,417222374,6.95663,79.856147,0.0,265.9,87
3063,1668555722,357926000,6.947733,79.838683,0.2,86.3,187
3064,1668555724,419001408,6.954032,79.855112,0.0,271.7,95
3065,1668555733,417222424,6.941913,79.845903,0.0,0.0,195
3066,1668555735,477655800,7.03327,79.754308,1.6,205.5,160
3067,1668555743,419001386,6.94675,79.845917,0.0,295.0,189
3068,1668555744,215992000,6.946028,79.832593,0.0,179.9,270
3069,1668555744,419001408,6.954067,79.855083,0.0,271.7,95
3070,1668555757,417222374,6.956623,79.856132,0.0,257.6,87
3071,1668555760,357874000,7.020002,79.776262,3.3,121.0,125
3072,1668555763,357926000,6.947738,79.838713,0.1,87.4,186
3073,1668555765,419001408,6.954078,79.855093,0.0,271.7,95
3074,1668555770,477714100,6.94605,79.837352,0.1,22.1,270
3075,1668555774,477655800,7.032953,79.754228,1.9,191.0,150
3076,1668555776,417222374,6.95661,79.856135,0.1,190.9,87
3077,1668555781,357874000,7.019843,79.776548,3.5,119.0,125
3078,1668555782,357926000,6.947743,79.838728,0.1,87.4,187
3079,1668555784,419001408,6.954057,79.855107,0.0,271.7,95
3080,1668555786,419000313,6.954538,79.85572,0.0,25.2,276
3081,1668555795,417222374,6.956582,79.856147,0.1,170.9,87
3082,1668555802,357926000,6.947738,79.838743,0.1,87.4,187
3083,1668555804,419001408,6.954053,79.855097,0.0,271.7,95
3084,1668555817,417222374,6.9566,79.85613,0.1,212.2,87
3085,1668555823,357926000,6.947737,79.83875,0.0,87.4,188
3086,1668555825,419001408,6.954062,79.855088,0.0,271.7,95
3087,1668555832,417222424,6.94189,79.84593,0.0,0.0,195
3088,1668555836,417222374,6.956602,79.856128,0.1,229.2,87
3089,1668555842,357926000,6.947742,79.838762,0.0,87.4,189
3090,1668555844,419001408,6.95407,79.855083,0.0,271.7,95
3091,1668555853,417222424,6.941895,79.845923,0.0,0.0,195
3092,1668555855,417222374,6.9566,79.856128,0.0,233.8,87
3093,1668555863,357926000,6.947742,79.83877,0.0,87.4,190
3094,1668555864,419001408,6.954077,79.855073,0.0,271.7,95
3095,1668555873,417222424,6.941868,79.845937,0.0,33.9,195
3096,1668555877,417222374,6.9566,79.856128,0.0,233.8,87
3097,1668555883,357926000,6.94774,79.838783,0.1,87.4,189
3098,1668555885,419001408,6.954073,79.85508,0.0,271.7,95
3099,1668555885,219363000,6.958105,79.8554,0.0,277.0,78
3100,1668555892,417222424,6.94189,79.845933,0.0,27.6,195
3101,1668555895,417222374,6.956595,79.856132,0.0,233.8,87
3102,1668555904,419001408,6.954062,79.855088,0.0,271.7,95
3103,1668555913,417222424,6.941915,79.84594,0.0,0.0,195
3104,1668555917,417222374,6.956553,79.856155,0.2,156.6,87
3105,1668555923,636019054,6.94842,79.778865,0.0,189.6,163
3106,1668555924,419001408,6.954065,79.855083,0.0,271.7,95
3107,1668555932,417222424,6.9419,79.845923,0.0,0.0,195
3108,1668555937,417222374,6.956538,79.85616,0.2,154.3,87
3109,1668555942,357926000,6.947748,79.838823,0.1,87.4,188
3110,1668555945,419001408,6.95405,79.855092,0.0,271.7,95
3111,1668555952,417222424,6.941895,79.845922,0.0,0.0,195
3112,1668555955,417222374,6.95657,79.856147,0.2,155.7,87
3113,1668555961,357874000,7.018088,79.779397,4.3,122.0,125
3114,1668555965,419001408,6.954043,79.855098,0.0,271.7,95
3115,1668555973,417222424,6.941903,79.845915,0.0,0.0,195
3116,1668555980,357874000,7.017912,79.779713,4.3,120.0,125
3117,1668555982,215992000,6.946045,79.832597,0.1,1.3,269
3118,1668555983,357926000,6.947735,79.838817,0.0,87.4,188
3119,1668555984,419001408,6.954062,79.855095,0.0,271.7,95
3120,1668555992,417222424,6.941907,79.845925,0.0,0.0,195
3121,1668555995,417222374,6.956617,79.85613,0.2,155.4,87
3122,1668556001,357874000,7.017658,79.78008,4.4,122.0,125
3123,1668556002,357926000,6.947745,79.838817,0.0,87.4,189
3124,1668556002,215992000,6.946063,79.832597,0.2,358.1,270
3125,1668556004,419001408,6.954052,79.855118,0.0,271.7,95
3126,1668556012,417222424,6.941907,79.845948,0.0,11.0,195
3127,1668556015,417222374,6.956633,79.856122,0.1,146.6,87
3128,1668556021,357874000,7.017433,79.780423,4.5,122.0,125
3129,1668556021,215992000,6.94609,79.832595,0.3,355.4,270
3130,1668556022,357926000,6.947733,79.838808,0.0,87.4,189
3131,1668556025,419001408,6.95405,79.855125,0.0,271.7,95
3132,1668556033,417222424,6.941915,79.845942,0.0,9.9,195
3133,1668556037,417222374,6.956633,79.856123,0.0,146.1,87
3134,1668556040,357874000,7.017218,79.780773,4.6,121.0,125
3135,1668556042,215992000,6.946127,79.832592,0.4,356.5,271
3136,1668556043,412472870,7.009288,79.773383,3.4,194.3,180
3137,1668556044,419001408,6.95406,79.855092,0.0,271.7,95
3138,1668556050,538004612,6.940195,79.847098,0.0,331.0,16
3139,1668556052,417222424,6.9419,79.84589,0.0,0.0,195
3140,1668556055,417222374,6.956635,79.856125,0.0,146.1,87
3141,1668556062,357926000,6.94771,79.838802,0.0,87.4,189
3142,1668556062,215992000,6.94617,79.832588,0.5,355.3,271
3143,1668556064,419001408,6.954065,79.855067,0.0,271.7,95
3144,1668556072,417222424,6.941885,79.845907,0.0,0.0,195
3145,1668556074,455456000,6.957637,79.853665,0.0,24.2,77
3146,1668556075,417222374,6.956637,79.856125,0.0,146.1,87
3147,1668556081,215992000,6.946218,79.832583,0.6,354.4,271
3148,1668556082,357926000,6.947707,79.8388,0.0,87.4,189
3149,1668556085,419001408,6.954065,79.855075,0.0,271.7,95
3150,1668556093,417222424,6.941893,79.845917,0.0,38.5,195
3151,1668556102,215992000,6.946278,79.832578,0.6,354.3,272
3152,1668556103,419001386,6.9467,79.845917,0.0,183.0,189
3153,1668556103,357926000,6.947708,79.838795,0.0,87.4,189
3154,1668556112,417222424,6.941892,79.845887,0.0,0.0,195
3155,1668556122,357926000,6.947698,79.838783,0.0,87.4,189
3156,1668556124,419001408,6.954067,79.855093,0.0,271.7,95
3157,1668556128,477714100,6.946082,79.837328,0.0,65.7,270
3158,1668556132,417222424,6.9419,79.84591,0.0,0.0,195
3159,1668556135,417222374,6.956635,79.856137,0.0,146.1,87
3160,1668556141,215992000,6.9464,79.832567,0.7,355.3,272
3161,1668556142,357926000,6.947707,79.838798,0.0,87.4,189
3162,1668556145,419001408,6.954068,79.855098,0.0,271.7,95
3163,1668556147,419000313,6.954535,79.85575,0.0,25.2,276
3164,1668556153,417222424,6.941908,79.84591,0.0,17.6,195
3165,1668556157,417222374,6.956633,79.856137,0.0,146.1,87
3166,1668556163,357926000,6.947695,79.838807,0.0,87.4,189
3167,1668556164,419001408,6.954075,79.855092,0.0,271.7,95
3168,1668556172,417222424,6.9419,79.845898,0.0,0.0,195
3169,1668556175,417222374,6.956633,79.85614,0.0,146.1,87
3170,1668556182,357926000,6.947688,79.838805,0.0,87.4,189
3171,1668556184,419001408,6.954073,79.855098,0.0,271.7,95
3172,1668556201,215992000,6.94662,79.832552,0.8,357.7,272
3173,1668556205,419001408,6.954075,79.855088,0.0,271.7,95
3174,1668556213,417222424,6.941895,79.84595,0.0,0.0,195
3175,1668556223,357926000,6.947685,79.838795,0.0,87.4,189
3176,1668556224,419001408,6.954077,79.855075,0.0,271.7,95
3177,1668556226,636018145,6.958947,79.853397,0.0,80.0,80
3178,1668556232,417222424,6.94189,79.845965,0.0,0.0,195
3179,1668556235,417222374,6.956628,79.856143,0.0,146.1,87
3180,1668556242,357926000,6.947688,79.838805,0.0,87.4,189
3181,1668556242,215992000,6.946785,79.832548,0.9,358.4,272
3182,1668556244,419001408,6.954077,79.855065,0.0,271.7,95
3183,1668556253,417222424,6.94188,79.84594,0.0,16.9,195
3184,1668556256,417222374,6.956562,79.856158,0.1,157.0,87
3185,1668556260,215992000,6.946857,79.832547,0.9,358.0,273
3186,1668556262,357926000,6.947703,79.838825,0.0,87.4,189
3187,1668556265,419001408,6.954038,79.855098,0.0,271.7,95
3188,1668556273,417222424,6.94189,79.845922,0.0,35.3,195
3189,1668556277,417222374,6.956528,79.85617,0.2,158.7,87
3190,1668556282,357874000,7.013575,79.785978,6.5,128.0,130
3191,1668556283,357926000,6.947708,79.838837,0.0,87.4,189
3192,1668556284,419001408,6.954032,79.85511,0.0,271.7,95
3193,1668556292,417222424,6.941897,79.845925,0.0,53.4,195
3194,1668556296,417222374,6.956547,79.856165,0.2,165.0,87
3195,1668556302,357926000,6.947708,79.83884,0.0,87.4,189
3196,1668556302,215992000,6.947027,79.832538,0.9,356.9,272
3197,1668556304,419001408,6.954065,79.855112,0.0,271.7,95
3198,1668556313,417222424,6.941875,79.84591,0.0,43.5,195
3199,1668556316,417222374,6.956545,79.856163,0.1,169.3,87
3200,1668556320,215992000,6.947098,79.832535,0.9,357.2,272
3201,1668556322,357926000,6.947717,79.838843,0.0,87.4,189
3202,1668556325,419001408,6.954013,79.855157,0.0,271.7,95
3203,1668556333,417222424,6.941888,79.845927,0.0,0.0,195
3204,1668556337,417222374,6.956537,79.856168,0.2,166.5,87
3205,1668556340,215992000,6.947168,79.832533,0.8,358.1,272
3206,1668556343,357926000,6.947717,79.838845,0.0,87.4,189
3207,1668556344,419001408,6.954053,79.855118,0.0,271.7,95
3208,1668556352,417222424,6.941892,79.845937,0.0,0.0,195
3209,1668556356,417222374,6.956553,79.856162,0.2,168.8,87
3210,1668556361,357874000,7.011988,79.787935,7.0,129.0,130
3211,1668556362,357926000,6.947718,79.838847,0.0,87.4,189
3212,1668556364,419001408,6.954062,79.855107,0.0,271.7,95
3213,1668556381,215992000,6.947307,79.832532,0.8,0.8,273
3214,1668556381,357874000,7.011567,79.788448,7.1,129.0,130
3215,1668556382,357926000,6.94771,79.838847,0.0,87.4,189
3216,1668556385,419001408,6.954053,79.855112,0.0,271.7,95
3217,1668556396,417222374,6.95654,79.856158,0.2,169.7,87
3218,1668556400,215992000,6.947382,79.83253,0.9,0.7,275
3219,1668556403,357926000,6.947705,79.838843,0.0,87.4,189
3220,1668556404,419001408,6.954062,79.855093,0.0,271.7,95
3221,1668556410,538004612,6.940173,79.84711,0.0,331.0,16
3222,1668556416,417222374,6.956538,79.856157,0.2,168.5,87
3223,1668556422,357926000,6.947698,79.838847,0.0,87.4,189
3224,1668556422,215992000,6.947467,79.832528,0.8,359.9,278
3225,1668556424,419001408,6.954062,79.85509,0.0,271.7,95
3226,1668556433,417222424,6.941897,79.845962,0.0,359.6,195
3227,1668556434,455456000,6.957668,79.853622,0.0,24.2,77
3228,1668556436,417222374,6.95655,79.856153,0.2,167.0,87
3229,1668556440,215992000,6.947538,79.832525,0.8,359.2,280
3230,1668556443,357926000,6.947703,79.838848,0.0,87.4,189
3231,1668556444,419001408,6.95407,79.855093,0.0,271.7,95
3232,1668556454,417222424,6.941873,79.845917,0.0,0.0,195
3233,1668556463,419001386,6.946683,79.845883,0.0,338.0,189
3234,1668556463,357926000,6.947705,79.838843,0.0,87.4,189
3235,1668556464,419001408,6.95405,79.855113,0.0,271.7,95
3236,1668556473,417222424,6.941892,79.845933,0.0,22.4,195
3237,1668556476,417222374,6.95655,79.85615,0.2,166.4,87
3238,1668556482,357926000,6.94772,79.838848,0.0,87.4,189
3239,1668556482,215992000,6.947712,79.832517,0.9,357.2,287
3240,1668556484,419001408,6.954085,79.855088,0.0,271.7,95
3241,1668556486,477714100,6.946072,79.837352,0.0,87.5,270
3242,1668556493,417222424,6.94188,79.845917,0.0,37.9,195
3243,1668556496,417222374,6.956545,79.856152,0.2,167.0,87
3244,1668556503,357926000,6.947715,79.838827,0.0,87.4,189
3245,1668556504,419001408,6.954103,79.855077,0.0,271.7,95
3246,1668556505,419000313,6.95454,79.855765,0.0,84.3,276
3247,1668556514,417222424,6.941887,79.845922,0.0,48.3,195
3248,1668556516,417222374,6.956548,79.85616,0.2,165.8,87
3249,1668556520,215992000,6.947873,79.83252,0.9,355.1,293
3250,1668556523,357926000,6.947715,79.838828,0.0,87.4,189
3251,1668556524,419001408,6.9541,79.855078,0.0,271.7,95
3252,1668556533,417222424,6.941882,79.845923,0.0,56.2,195
3253,1668556536,417222374,6.956548,79.856165,0.2,166.2,87
3254,1668556542,357926000,6.947728,79.838838,0.0,87.4,189
3255,1668556542,215992000,6.94797,79.832507,0.9,353.6,297
3256,1668556544,419001408,6.954103,79.855088,0.0,271.7,95
3257,1668556553,417222424,6.941882,79.845933,0.0,0.0,195
3258,1668556556,417222374,6.956538,79.856163,0.2,168.2,87
3259,1668556561,357874000,7.008272,79.792543,5.5,129.0,130
3260,1668556562,215992000,6.948057,79.832493,0.9,353.1,300
3261,1668556564,419001408,6.954105,79.855093,0.0,271.7,95
3262,1668556574,417222424,6.941888,79.845937,0.0,0.0,195
3263,1668556576,417222374,6.956528,79.856157,0.2,168.4,87
3264,1668556581,215992000,6.948135,79.832482,0.9,352.4,303
3265,1668556584,419001408,6.954122,79.855065,0.0,271.7,95
3266,1668556593,417222424,6.9419,79.845945,0.0,9.4,195
3267,1668556601,357874000,7.007673,79.793302,5.2,127.0,130
3268,1668556602,215992000,6.948232,79.832468,0.9,352.3,306
3269,1668556603,219363000,6.95808,79.85538,0.0,277.0,78
3270,1668556604,419001408,6.954102,79.855077,0.0,271.7,95
3271,1668556613,417222424,6.941908,79.845942,0.0,10.9,195
3272,1668556616,417222374,6.956507,79.856158,0.2,165.7,87
3273,1668556621,357874000,7.007347,79.7937,5.0,128.0,131
3274,1668556622,215992000,6.94832,79.832457,0.9,353.0,309
3275,1668556624,419001408,6.954092,79.855105,0.0,271.7,95
3276,1668556637,417222374,6.956508,79.85616,0.2,165.9,87
3277,1668556641,215992000,6.948398,79.832443,1.0,351.7,312
3278,1668556642,357874000,7.007073,79.79406,4.9,129.0,131
3279,1668556644,419001408,6.954062,79.85514,0.0,271.7,95
3280,1668556656,417222374,6.956523,79.856158,0.2,166.6,87
3281,1668556661,357874000,7.0068,79.794408,4.8,127.0,130
3282,1668556662,215992000,6.948498,79.832427,1.0,351.4,315
3283,1668556664,419001408,6.954103,79.855112,0.0,271.7,95
3284,1668556673,417222424,6.941922,79.84595,0.0,0.0,194
3285,1668556676,417222374,6.956525,79.85616,0.2,166.3,87
3286,1668556682,215992000,6.94859,79.832412,1.0,351.1,318
3287,1668556685,419001408,6.954073,79.855108,0.0,271.7,95
3288,1668556694,417222424,6.941923,79.845947,0.0,0.0,194
3289,1668556697,417222374,6.956525,79.856157,0.2,167.5,87
